airline_handle,id_str,created_at,tweet,retweet_count,favorite_count,lang,in_reply_to_status_id_str,user_id_str,place_country_code,place_full_name,place_type,sentiment
Delta,9.66836E+17,Fri Feb 23 00:45:45 +0000 2018,@Delta thanks for the now 2 hour â€œmaintenance delayâ€ù with no updates at Gainesville outside of just changing the tiâ€_ https://t.co/AAfJ24cbVw,0,0,en,,302242892,,,,negative
Delta,9.66836E+17,Fri Feb 23 00:45:14 +0000 2018,Called @Delta to upgrade just my portion of a business flight for next week. They took my payment info and sent meâ€_ https://t.co/pYyPLCF1q0,0,0,en,,45653,,,,negative
Delta,9.66836E+17,Fri Feb 23 00:45:09 +0000 2018,@JosieCanseco @Delta @Delta you suck balls,8,161,en,9.66816E+17,38519315,,,,negative
Delta,9.66836E+17,Fri Feb 23 00:45:02 +0000 2018,@cricketcrocker @Delta YAY LEGROOOOOOM,0,1,en,9.66836E+17,70784139,,,,negative
Delta,9.66836E+17,Fri Feb 23 00:44:14 +0000 2018,@Delta It got resolved. Thank you!,0,0,en,9.66836E+17,481005330,US,Elko  NV,city,positive
Delta,9.66836E+17,Fri Feb 23 00:43:37 +0000 2018,Got an exit row seat because @Delta loves my partner  who flies All The Time and used her miles to send me home forâ€_ https://t.co/BK1ll5i9rt,0,16,en,,2828796622,,,,negative
Delta,9.66836E+17,Fri Feb 23 00:43:35 +0000 2018,@Delta I can get this. Will send soon. Thank you!!,0,0,en,9.66835E+17,4014257298,,,,positive
Delta,9.66836E+17,Fri Feb 23 00:42:39 +0000 2018,RT @hrl199: @Propellergirl @Delta Cost = 0.  Benefit = Not sure  but a lot more than that.  #soeasytobegreat,1,0,en,,50761770,,,,neutral
Delta,9.66836E+17,Fri Feb 23 00:42:22 +0000 2018,RT @Propellergirl: Oh @Delta! Please know what a superb #CustomerService gem you have in Flight Leader Stephanie on DL 1378. Winning charmâ€_,1,0,en,,62048854,,,,positive
Delta,9.66836E+17,Fri Feb 23 00:42:21 +0000 2018,Hanging out at f12 waiting to board LHR Flight. Since arriving at TUL I have not yet to meet @Delta employee that wâ€_ https://t.co/zBHAAW2mas,0,1,en,,7.87632E+17,,,,negative
Delta,9.66836E+17,Fri Feb 23 00:42:05 +0000 2018,Stuck in SeaTac because of @Delta â€œmaintenance.â€ù I wouldnâ€™t mind except it means arriving in HKG in the middle of the night. ,0,0,en,,131260037,US,SeaTac  WA,city,negative
Delta,9.66836E+17,Fri Feb 23 00:42:05 +0000 2018,@Propellergirl @Delta Cost = 0.  Benefit = Not sure  but a lot more than that.  #soeasytobegreat,1,1,en,9.66833E+17,62048854,,,,neutral
Delta,9.66835E+17,Fri Feb 23 00:41:49 +0000 2018,Still trying to figure out how to check into the hotel.  @Delta .  This is CRAZY,0,0,en,9.66835E+17,509248741,,,,negative
Delta,9.66835E+17,Fri Feb 23 00:40:58 +0000 2018,@cajundop @Delta @ATLairport I totally agree that gratitude is a super important component of anyoneâ€™s life. Howeveâ€_ https://t.co/q4gWp1JvU0,0,0,en,9.66834E+17,53563914,,,,positive
Delta,9.66835E+17,Fri Feb 23 00:40:14 +0000 2018,@caseyfosterTV @Delta didnt request it  just came in the mail,0,0,en,9.66831E+17,167595513,,,,neutral
Delta,9.66835E+17,Fri Feb 23 00:39:28 +0000 2018,@Delta elderly family member recently injured foot &amp; in a boot  on a Delta flight now. Whatâ€™s the best method to geâ€_ https://t.co/r47JbECw9i,0,0,en,,4014257298,,,,positive
Delta,9.66835E+17,Fri Feb 23 00:39:01 +0000 2018,@Delta I have to be at a meeting Sat afternoon in HKG so as long as this flight is not cancelled I should be okay.â€_ https://t.co/F5LYiq1bvG,0,0,en,9.66833E+17,3301206262,,,,negative
Delta,9.66835E+17,Fri Feb 23 00:38:58 +0000 2018,So  Iâ€™m on delta flight from Cmh-atl .  Really rough landing.  Knocked my wallet on the floor.  I didnâ€™t notice tilâ€_ https://t.co/TmQU5IL3QB,0,0,en,,509248741,,,,negative
Delta,9.66834E+17,Fri Feb 23 00:37:45 +0000 2018,@Delta is it a common practice to charge platinum card members $150 to change a flight time 4 months in the future?,0,0,en,,26554275,,,,negative
Delta,9.66834E+17,Fri Feb 23 00:37:37 +0000 2018,RT @JimContardi: Recently committed to #wholefood #plantbased life style.  Flying @Delta expecting no real food options  but to my surpriseâ€_,1,0,en,,2174652782,,,,neutral
Delta,9.66834E+17,Fri Feb 23 00:37:18 +0000 2018,@JimContardi @Delta Happy to hear that you enjoyed our wrap! Cheers to a #wholefood #plantbased lifestyle  @Delta,0,0,en,9.66812E+17,2174652782,,,,positive
Delta,9.66834E+17,Fri Feb 23 00:37:09 +0000 2018,@DevinAkin @Delta @ATLairport I did see that and i agree that it has dramatically improved in some of the terminalsâ€_ https://t.co/KMUufgbDsV,0,0,en,9.66832E+17,279694358,US,Westchester - LAX  Los Angeles,neighborhood,positive
Delta,9.66834E+17,Fri Feb 23 00:36:51 +0000 2018,@Delta what are our options for DL39 from SEA to HKG? I am rapidly losing faith that this flight will leave tonightâ€_ https://t.co/L2aKLlBu6D,0,0,en,,131260037,US,SeaTac  WA,city,neutral
Delta,9.66834E+17,Fri Feb 23 00:36:33 +0000 2018,Hey @Delta - 7 weeks since our 50+ hour delay  Â£2k out of pocket  and still no response from your team. Help please?,0,0,en,,7.81226E+17,,,,negative
Delta,9.66834E+17,Fri Feb 23 00:35:42 +0000 2018,@weninchina @mspairport @Delta @fly2midway @Apple I know! I hope it doesnâ€™t impact my flight! ,0,1,en,9.66834E+17,8.22645E+17,US,Chicago  IL,city,neutral
Delta,9.66834E+17,Fri Feb 23 00:35:05 +0000 2018,RT @TheMasters: Beginning in 2018  the Masters Tournament will welcome @Delta as an International Partner.  https://t.co/0V0MYiQs7t  #themaâ€_,184,0,en,,7.96744E+17,,,,neutral
Delta,9.66834E+17,Fri Feb 23 00:34:43 +0000 2018,Preparing a fresh winter wonderland for your arrival âù„ï¸è meaning photography will be .  #BoldNorth RTâ€_ https://t.co/Wf2Fg1IHH0,0,0,en,,154969155,,,,neutral
Delta,9.66834E+17,Fri Feb 23 00:34:11 +0000 2018,@Delta Hi i am on a flight from ewr to slc and have a connection to lax. I wanted to know if i will make my connection,0,0,en,,488180425,,,,neutral
Delta,9.66833E+17,Fri Feb 23 00:33:54 +0000 2018,RT @LeighDow: Shame on you @delta. Jacking from $547 to over $3200 for people trying to evacute responsibly? #IrmaHurricane https://t.co/O2â€_,38484,0,en,,9.06674E+17,,,,negative
Delta,9.66833E+17,Fri Feb 23 00:32:40 +0000 2018,Delta gate staff like to argue and embarrass their gold medallion members for being in alleged wrong line despite aâ€_ https://t.co/cag4604cgf,0,2,en,,21334991,US,Queens  NY,city,negative
Delta,9.66833E+17,Fri Feb 23 00:32:34 +0000 2018,Oh @Delta! Please know what a superb #CustomerService gem you have in Flight Leader Stephanie on DL 1378. Winning câ€_ https://t.co/rrOgr9XnWz,1,3,en,,50761770,US,Virginia Beach  VA,city,positive
Delta,9.66833E+17,Fri Feb 23 00:32:11 +0000 2018,"@Delta Pilot as we pull away from gate  ""They put too much fuel in the plane  so we are too heavy to take off."" Solâ€_ https://t.co/XcCA753Lbh",0,0,en,,393770114,,,,negative
Delta,9.66833E+17,Fri Feb 23 00:31:55 +0000 2018,Shout out @Delta for overbooking flights ,0,1,en,,67480697,,,,positive
Delta,9.66833E+17,Fri Feb 23 00:31:43 +0000 2018,RT @bmyer1: Thank you to @Delta and @cyrilradwin for being the greatest volunteers in the world! https://t.co/2RhfyyUNwk,1,0,en,,268600966,,,,positive
Delta,9.66833E+17,Fri Feb 23 00:31:40 +0000 2018,@TheOtherLori @Delta Yes they do rock! My favorite airline for sure!,0,1,en,9.6676E+17,228106129,,,,positive
Delta,9.66833E+17,Fri Feb 23 00:31:35 +0000 2018,@rakeshlobster @Delta â€œdevaluation of pointsâ€ù huge reason I rather get cc rewards in cash back than in points whenever possible.,0,0,en,9.66788E+17,5548762,US,Foster City  CA,city,negative
Delta,9.66833E+17,Fri Feb 23 00:30:25 +0000 2018,AGAIN- Never send an animal through @Delta. No surprise that @Delta has one of the highest animal death rates in thâ€_ https://t.co/sQ53fkSeHl,0,0,en,,67261202,,,,neutral
Delta,9.66833E+17,Fri Feb 23 00:30:07 +0000 2018,@Delta if I am flying tonight with my 4 year old niece do I have to have special docs for her?  She doesnâ€™t have Idâ€_ https://t.co/y9pgzRLRRn,0,0,en,,2341367983,,,,neutral
Delta,9.66832E+17,Fri Feb 23 00:30:02 +0000 2018,@Delta Thank you ,0,0,en,9.66799E+17,53563914,,,,positive
Delta,9.66832E+17,Fri Feb 23 00:29:44 +0000 2018,Iâ€™ve been on the phone waiting for over 50 minutes @Delta I need information about a change of flight! #Urgent,0,0,en,,54226705,,,,negative
Delta,9.66832E+17,Fri Feb 23 00:28:25 +0000 2018,@cajundop @Delta I would refer you back to my recent kudos to @ATLairport for amazing new WiFi. Itâ€™s killer.,0,0,en,9.66829E+17,53563914,,,,positive
Delta,9.66832E+17,Fri Feb 23 00:28:19 +0000 2018,@Delta 630 now and still not a peep from the gate.,0,0,en,9.66828E+17,3301206262,,,,negative
Delta,9.66832E+17,Fri Feb 23 00:27:41 +0000 2018,@Delta doesn't protect Frequent Flyer miles from theft.  .,0,0,en,9.63488E+17,835859833,,,,negative
Delta,9.66832E+17,Fri Feb 23 00:27:19 +0000 2018,@Delta I love waiting 30 minutes for a call back only to be disconnected. Then after another hold  being told you câ€_ https://t.co/4fzNXMhmWR,0,0,en,,164152899,,,,negative
Delta,9.66832E+17,Fri Feb 23 00:27:19 +0000 2018,@Delta Thanks for all the help âœˆï¸è,0,0,en,9.66768E+17,27761084,,,,positive
Delta,9.66832E+17,Fri Feb 23 00:26:28 +0000 2018,And this is how the day ends... Within this city is where you will find my heart.   I âù_ï¸è NY   Thanks for the ride â€_ https://t.co/1Ch1O3oGOo,0,0,en,,295723593,,,,positive
Delta,9.66831E+17,Fri Feb 23 00:26:05 +0000 2018,@priusCSGO @Delta How long did it take to get?,0,0,en,9.66814E+17,484486645,,,,negative
Delta,9.66831E+17,Fri Feb 23 00:25:52 +0000 2018,Welcome to ATL where they donâ€™t have a gate available and your stuck sitting on the plane. Hope we make our connections  @Delta,0,0,en,,24371387,,,,negative
Delta,9.66831E+17,Fri Feb 23 00:24:28 +0000 2018,RT @JackieHoffman16: $25 for checked bag. Does @Delta think Iâ€™m supposed to perform on gay cruise without 50lb of fabulous clothes?,2,0,en,,619185277,,,,negative
Delta,9.66831E+17,Fri Feb 23 00:24:09 +0000 2018,RT @Lockedonsports: Tip of the hat to the flight crew on @delta flight #1986 tonight for calmly and courteously dealing with a complete @&amp;$â€_,1,0,en,,56733,,,,negative
Delta,9.66831E+17,Fri Feb 23 00:24:06 +0000 2018,$25 for checked bag. Does @Delta think Iâ€™m supposed to perform on gay cruise without 50lb of fabulous clothes?,2,52,en,,948424488,,,,negative
Delta,9.66831E+17,Fri Feb 23 00:24:06 +0000 2018,@Delta Thanks guys! Done and done.,0,0,en,9.66827E+17,36113687,,,,positive
Delta,9.66831E+17,Fri Feb 23 00:23:41 +0000 2018,@Delta @Delta due to arrive to LGA around 11:28 or ROC? If LGA why has delta not yet changed departure time? Has thâ€_ https://t.co/TlSqa6P59j,0,0,en,9.6683E+17,165196959,,,,negative
Delta,9.66831E+17,Fri Feb 23 00:23:09 +0000 2018,@ginger727 @FlyICT @Delta The Delta pilot said it was the airport authority due to the size of our plane. Maybe somâ€_ https://t.co/5FUdQ3ZV9F,0,0,en,9.6683E+17,9.01233E+17,,,,negative
Delta,9.66831E+17,Fri Feb 23 00:22:40 +0000 2018,@DELTA how can I change a flight in a hurry? How long do I have to wait on the phone in order to speak to someone?,0,0,en,,45179315,,,,negative
Delta,9.6683E+17,Fri Feb 23 00:21:25 +0000 2018,@Delta Iâ€™m confident my confirmation number will not help this plane take off any sooner. But worth a shot.,0,0,en,9.66816E+17,15329996,,,,negative
Delta,9.6683E+17,Fri Feb 23 00:20:49 +0000 2018,@Delta linking #skymiles account to @StarwoodBuzz #Rewards sounds great! Until you find out #Delta system doesnâ€™t aâ€_ https://t.co/zFb0jyrswg,0,0,en,,101586957,,,,neutral
Delta,9.6683E+17,Fri Feb 23 00:20:47 +0000 2018,@Delta Just bumped to 530  but I only know that thru text.  Zero announcements at the gate.,0,0,en,9.66828E+17,3301206262,,,,negative
Delta,9.6683E+17,Fri Feb 23 00:20:42 +0000 2018,The problem with a 2 hour â€œmaintenanceâ€ù delay is that my trust in this plane being able to fly is decimated.   Butâ€_ https://t.co/jbOZ8gtyvu,0,0,en,,15329996,,,,negative
Delta,9.6683E+17,Fri Feb 23 00:20:06 +0000 2018,@WishartG1981 The @FlyICT Airport authority didnâ€™t make the decision that delayed your flight. That was done byâ€_ https://t.co/uC6OAkCk84,0,1,en,9.66709E+17,36714522,US,Wichita  KS,city,negative
Delta,9.6683E+17,Fri Feb 23 00:18:29 +0000 2018,@Delta Yes  but how long will Delta keep us before you end of cancelling the flight? We are in the dark here with nâ€_ https://t.co/LUXlHRePsX,0,0,en,9.66828E+17,3301206262,,,,negative
Delta,9.6683E+17,Fri Feb 23 00:18:23 +0000 2018,Another thank you going out to @Delta for the sweet upgrade to Comfort Plus on the way home. A great way to end ourâ€_ https://t.co/wCZ0yKoKHk,0,5,en,,3394752073,,,,positive
Delta,9.66829E+17,Fri Feb 23 00:17:25 +0000 2018,@DevinAkin @Delta I get that (and agree at times) but by that same logic you should socially reward good/exceptionaâ€_ https://t.co/xho3BYvpw0,0,0,en,9.66824E+17,279694358,US,Westchester - LAX  Los Angeles,neighborhood,negative
Delta,9.66829E+17,Fri Feb 23 00:17:25 +0000 2018,@united your customer service is horrendous. No customer deserves to be yelled at by your agents. This is the lastâ€_ https://t.co/OiF4bW10CE,0,0,en,,9.49129E+17,,,,negative
Delta,9.66828E+17,Fri Feb 23 00:14:09 +0000 2018,I told you she (#Seattle) was on display this morning!  Zoom in  and youâ€™ll see downtown and the Space Needle.â€_ https://t.co/y2gqgFzvoN,0,0,en,,295723593,,,,negative
Delta,9.66828E+17,Fri Feb 23 00:10:47 +0000 2018,#Seattle was on display this morning!  #myPacNWlife  #MicrosoftLife  #TheOlympicMountains #morningcommutewithDeltaâ€_ https://t.co/2p4E8vXshn,0,0,en,,295723593,,,,negative
Delta,9.66828E+17,Fri Feb 23 00:10:38 +0000 2018,Outstanding customer service from your customer representative HKS today  @Delta ! Truly impressed! https://t.co/WnYCpGi2E1,0,1,en,,161646584,,,,positive
Delta,9.66827E+17,Fri Feb 23 00:09:01 +0000 2018,@kenters55 @Delta @yvrairport @FairmontYVR Beautiful photos!!,0,0,en,9.66536E+17,7.63049E+17,,,,positive
Delta,9.66827E+17,Fri Feb 23 00:08:50 +0000 2018,@Delta Thank you @Delta! I will be sticking with Delta in the future.,0,0,en,9.63179E+17,27575301,,,,positive
Delta,9.66827E+17,Fri Feb 23 00:07:57 +0000 2018,RT @acbnational: @acbnational commends @Delta Airlines for re-examining its recent policy on service animals  relaxing constraints that negâ€_,6,0,en,,19509988,,,,neutral
Delta,9.66827E+17,Fri Feb 23 00:07:57 +0000 2018,@delta really knows how to make you feel at home. #deltaone #travel #flying #delta @ Terminal 4â€_ https://t.co/pW9nmTlLeV,0,0,en,,336688538,US,Queens  NY,city,negative
Delta,9.66827E+17,Fri Feb 23 00:07:47 +0000 2018,Started the day in Seattle.   @surface  @Windows   #MicrosoftLife   cc @Delta https://t.co/bHPBJIjvxk,0,1,en,,295723593,,,,negative
Delta,9.66827E+17,Fri Feb 23 00:07:41 +0000 2018,@mspairport Iâ€™m coming for you! Canâ€™t wait to hop on my @Delta flight at @fly2midway tomorrow. âù_ï¸èâù_ï¸èâù_ï¸è @Apple #AvGeek https://t.co/9nz9kyHbTI,0,1,en,,8.22645E+17,US,Chicago  IL,city,neutral
Delta,9.66827E+17,Fri Feb 23 00:06:16 +0000 2018,@Delta Ok. Thanks for not addressing my issue. Maybe I should take my diamond status to another airline,0,0,en,9.66825E+17,23043330,,,,positive
Delta,9.66826E+17,Fri Feb 23 00:05:23 +0000 2018,@Delta Flight DL5495 from LGA to ROC is delayed. Can you confirm where the flight is coming from into LGA? Can we expect additional delays?,0,0,en,,165196959,,,,negative
Delta,9.66826E+17,Fri Feb 23 00:04:42 +0000 2018,@Delta thank you for returning my iPad I left on a flight! Itâ€™s great to see integrity and customer service out of an airline today.,0,0,en,,43902779,,,,positive
Delta,9.66826E+17,Fri Feb 23 00:03:47 +0000 2018,@Delta Thanks for your response. Can you confirm the incoming aircraft flight number?,0,0,en,9.6682E+17,2229042164,,,,negative
Delta,9.66826E+17,Fri Feb 23 00:03:36 +0000 2018,Silence from @Delta both on twitter and at SEA.  Not a single update at the gate . Communicate!,0,0,en,9.66818E+17,3301206262,,,,negative
Delta,9.66826E+17,Fri Feb 23 00:03:14 +0000 2018,After dealing with a 5 hour delay it is safe to say I will not be flying with @Delta again.,0,2,en,,9.08041E+17,,,,negative
Delta,9.66826E+17,Fri Feb 23 00:02:37 +0000 2018,@delta not one but two of my flights back to back with no window at my WINDOW SEAT! How am i not notified about thiâ€_ https://t.co/9OPhpnEp5P,0,0,en,,239208902,,,,negative
Delta,9.66825E+17,Fri Feb 23 00:01:18 +0000 2018,RT @TravelPulse: .@Aeromexico and @Delta to Offer New Detroit-Leon Route https://t.co/qyfuHEJajW #travel #airlines,3,0,en,,294111939,,,,neutral
Delta,9.66825E+17,Fri Feb 23 00:00:52 +0000 2018,@Delta your airline is a fucking joke,0,0,en,,573184563,,,,negative
Delta,9.66825E+17,Fri Feb 23 00:00:46 +0000 2018,RT @TravelPulse: .@Aeromexico and @Delta to Offer New Detroit-Leon Route https://t.co/qyfuHEJajW #travel #airlines,3,0,en,,2542769156,,,,neutral
Delta,9.66825E+17,Thu Feb 22 23:59:39 +0000 2018,"RT @ngaio420: Flight 4317 from SLC to AUS delayed 7 hours for an ""equipment"" issue. You havent responded to my earlier tweets. @Delta",2,0,en,,7.565E+17,,,,negative
Delta,9.66825E+17,Thu Feb 22 23:59:20 +0000 2018,@Delta Iâ€™m already flying your airline first class  leave me alone. And donâ€™t bother my wife for 10 min while sheâ€™s waiting for me...,0,0,en,,788352,,,,negative
Delta,9.66825E+17,Thu Feb 22 23:59:06 +0000 2018,Flying @Delta tonight after a long time. Spiffy plane and friendly crew and pilot (he's been with @Delta for 25 yrsâ€_ https://t.co/yyWvSFjEZS,0,0,en,,59668627,US,District of Columbia  USA,admin,negative
Delta,9.66825E+17,Thu Feb 22 23:58:55 +0000 2018,Today  @Delta certified themselves as the absolute worst air travel experience out there.,0,0,en,,598726699,US,College Park  GA,city,negative
Delta,9.66825E+17,Thu Feb 22 23:58:26 +0000 2018,Hey @Delta your credit card kiosks are just short of harassment. Iâ€™m surprise you get away with it...,0,0,en,,788352,,,,negative
Delta,9.66824E+17,Thu Feb 22 23:58:14 +0000 2018,@cajundop @Delta I get tired of poor service from companies that can do better. Iâ€™ve decided that telling everyoneâ€_ https://t.co/ceapcvlwwY,0,1,en,9.66792E+17,53563914,,,,negative
Delta,9.66824E+17,Thu Feb 22 23:57:44 +0000 2018,RT @TravelPulse: .@Aeromexico and @Delta to Offer New Detroit-Leon Route https://t.co/qyfuHEJajW #travel #airlines,3,0,en,,459161511,,,,neutral
Delta,9.66824E+17,Thu Feb 22 23:57:30 +0000 2018,@ngaio420 @DougBenson @Delta Bet you didnâ€™t get off by 4:00. Itâ€™s the â€œButterly Effectâ€ù of air travel. The weatherâ€_ https://t.co/9fAM0wRgWO,0,0,en,9.66792E+17,1630603645,,,,neutral
Delta,9.66824E+17,Thu Feb 22 23:56:31 +0000 2018,RT @ngaio420: Hey @delta how come we have to wait at the airport for 7 hours? My flight was supposed to leave at 939am. It's almost 3pm andâ€_,6,0,en,,721601226,,,,negative
Delta,9.66824E+17,Thu Feb 22 23:55:08 +0000 2018,@OhAnneSimone @Delta It's a shame.  Flying used to be such a fun adventure.,0,1,en,9.66821E+17,8.00044E+17,,,,negative
Delta,9.66823E+17,Thu Feb 22 23:52:13 +0000 2018,RT @GoldboxATL: . @Deltaâ€™s newest A350-900 #N507DN parked at #Delta TechOpps in #Atlanta after her delivery flight yesterday from TLS.  #Avâ€_,15,0,en,,362365469,,,,negative
Delta,9.66823E+17,Thu Feb 22 23:52:10 +0000 2018,@steveagee Apparently for @ngaio420 comfort class with @delta is being stranded at the airport.,0,0,en,9.66805E+17,1249695253,,,,negative
Delta,9.66823E+17,Thu Feb 22 23:52:02 +0000 2018,On our @Delta flight back to Northern KY had a great short break in Orlando Florida,0,0,en,,6397462,,,,neutral
Delta,9.66823E+17,Thu Feb 22 23:50:34 +0000 2018,@Delta Iâ€™m supposed to be receiving a call back from customer service in about 30-45 minutes hopefully. If I miss tâ€_ https://t.co/m63BnCBhDH,0,0,en,9.66802E+17,481005330,,,,negative
Delta,9.66822E+17,Thu Feb 22 23:50:15 +0000 2018,@Delta But again you missing the point. You delayed paying passengers and kept them sitting on a plane when they diâ€_ https://t.co/Vq6GF1Z0b5,0,0,en,9.66807E+17,23043330,,,,negative
Delta,9.66822E+17,Thu Feb 22 23:50:05 +0000 2018,Did you know that @Delta matches your @Lyft ride mile for mile in Skymiles? Use my code CECE7 and get your first ride free!,0,1,en,,9.43159E+17,,,,neutral
Delta,9.66822E+17,Thu Feb 22 23:49:51 +0000 2018,@aviationdc @edelweiss330 @Reagan_Airport @Delta Love the 757. (winglets are cool as well).,0,0,en,9.58388E+17,7.63049E+17,,,,positive
Delta,9.66822E+17,Thu Feb 22 23:49:28 +0000 2018,"RT @ngaio420: Flight 4317 from SLC to AUS delayed 7 hours for an ""equipment"" issue. You havent responded to my earlier tweets. @Delta",2,0,en,,22238323,,,,negative
Delta,9.66822E+17,Thu Feb 22 23:49:26 +0000 2018,.@Aeromexico and @Delta to Offer New Detroit-Leon Route https://t.co/qyfuHEJajW #travel #airlines,3,0,en,,87899852,,,,neutral
Delta,9.66822E+17,Thu Feb 22 23:49:18 +0000 2018,You might be a #MileageRun #addict if @Delta gives you one of these #FindAWord napkins and you immediately start loâ€_ https://t.co/llkToFNA5Q,0,1,en,,63516454,,,,positive
Delta,9.66822E+17,Thu Feb 22 23:48:23 +0000 2018,@Delta I am flying from Atlanta to London Heathrow with a stop at La Guardia. Do domestic baggage restrictions applâ€_ https://t.co/mdA2p6gGEq,0,0,en,,19491418,,,,neutral
Delta,9.66822E+17,Thu Feb 22 23:48:11 +0000 2018,RT @priusCSGO: It's beautiful @Delta  https://t.co/mWXYDa64ko,1,0,en,,7.2903E+17,,,,positive
Delta,9.66822E+17,Thu Feb 22 23:47:21 +0000 2018,@Delta I have a new emsil address. How can I change the emsil address you have on file?,0,0,en,,43026656,,,,negative
Delta,9.66822E+17,Thu Feb 22 23:47:02 +0000 2018,@Delta Your fares are not clear as to what you get for your money. Jetblue much more understandable and  frankly  much better value.,0,0,en,9.66423E+17,18549275,,,,neutral
Delta,9.66822E+17,Thu Feb 22 23:46:53 +0000 2018,@wayansjr @EyeOfJackieChan They had it on the plane the other day and I said I was going to watch it on my way backâ€_ https://t.co/Pd5jBvpZPh,0,0,en,9.66781E+17,467976168,,,,negative
Delta,9.66822E+17,Thu Feb 22 23:46:33 +0000 2018,.Yo @delta my flight was delayed 2 hours and Iâ€™m about to miss a bus I paid 35 bucks for can u please pay for my dinner thanks.,0,3,en,,597630661,,,,negative
Delta,9.66821E+17,Thu Feb 22 23:45:40 +0000 2018,"Flight 4317 from SLC to AUS delayed 7 hours for an ""equipment"" issue. You havent responded to my earlier tweets. @Delta",2,4,en,,21161356,,,,negative
Delta,9.66821E+17,Thu Feb 22 23:45:12 +0000 2018,2 of the lavatories on @delta flight #DL0075 from AMS &gt; ATL were out-of-order. The remaining lavs: no TP &amp; trash ovâ€_ https://t.co/dvslL6bjOT,0,2,en,,321443445,,,,negative
Delta,9.66821E+17,Thu Feb 22 23:44:06 +0000 2018,@maxrogo @Delta Point sales are essentially free money. Yet airlines will destroy that.,0,0,en,9.66803E+17,770550,,,,negative
Delta,9.66821E+17,Thu Feb 22 23:43:31 +0000 2018,RT @ngaio420: Hey @delta how come we have to wait at the airport for 7 hours? My flight was supposed to leave at 939am. It's almost 3pm andâ€_,6,0,en,,162129134,,,,negative
Delta,9.66821E+17,Thu Feb 22 23:43:01 +0000 2018,RT @GoldboxATL: Was thinking todayâ€™s @Delta lunch could use a little sriracha or something to give it flavor.  I look across the aisle andâ€_,6,0,en,,759903343,,,,neutral
Delta,9.6682E+17,Thu Feb 22 23:42:22 +0000 2018,@Delta why is DL1408 ATL to IND a SAUNA  literally 85 degrees....,0,0,en,,257132942,,,,neutral
Delta,9.6682E+17,Thu Feb 22 23:42:04 +0000 2018,@Delta when you upgrade a leg of your trip  do you receive points at the upgraded rate for that leg?,0,0,en,,140228623,,,,neutral
Delta,9.6682E+17,Thu Feb 22 23:40:16 +0000 2018,@delta please consider enforcing your carry on policy. I am tired of having to check my bag while others shove all their items in the bin.,0,0,en,,8.09776E+17,,,,negative
Delta,9.6682E+17,Thu Feb 22 23:39:40 +0000 2018,@Delta I am not.,0,0,en,9.66819E+17,89380716,,,,negative
Delta,9.6682E+17,Thu Feb 22 23:39:28 +0000 2018,@ngaio420 @Delta Only 8 hours late.,0,0,en,9.66815E+17,2322633804,,,,negative
Delta,9.66819E+17,Thu Feb 22 23:37:48 +0000 2018,@maxrogo @Delta I hope you are right! If corporate America were compensated on a logical way  these long-term revenâ€_ https://t.co/3PV2LzrySj,0,1,en,9.66813E+17,770550,,,,neutral
Delta,9.66819E+17,Thu Feb 22 23:37:45 +0000 2018,@JosieCanseco @Delta that's fucked!,0,0,en,9.66816E+17,8.11712E+17,,,,negative
Delta,9.66819E+17,Thu Feb 22 23:36:47 +0000 2018,RT @opavia88: Almost there Proud to present Business Travel Trends at #CTSCoachingDay by @CTSViajes sponsored by our friends @Delta @KLM @Aâ€_,1,0,en,,298181213,,,,positive
Delta,9.66819E+17,Thu Feb 22 23:36:40 +0000 2018,@Delta  Delayed flight  again? #shocked!,0,0,en,,31759460,,,,negative
Delta,9.66819E+17,Thu Feb 22 23:35:50 +0000 2018,.@Delta where is the â€œRequest Comfort+ Upgrade (unless itâ€™s a middle seat)â€ù button?,0,0,en,,40296738,,,,negative
Delta,9.66819E+17,Thu Feb 22 23:35:24 +0000 2018,@ngaio420 @Delta :-/ they stink,0,0,en,9.66815E+17,7.565E+17,,,,negative
Delta,9.66819E+17,Thu Feb 22 23:35:23 +0000 2018,@JosieCanseco @Delta Thatâ€™s insane. Wouldnâ€™t be surprised if your stuff got stolen. â€œLostâ€ù lmao thatâ€™s what airlines alwaaaaaaays say,0,0,en,9.66816E+17,2756028438,,,,negative
Delta,9.66819E+17,Thu Feb 22 23:35:21 +0000 2018,I love it when your flight ETA is 20 minutes earlier than originally anticipated. Thanks @Delta ! âù_,0,1,en,,2596714112,,,,negative
Delta,9.66818E+17,Thu Feb 22 23:33:59 +0000 2018,@bmyer1 @Delta Teamwork my friend!,0,0,en,9.66812E+17,268600966,,,,negative
Delta,9.66818E+17,Thu Feb 22 23:33:27 +0000 2018,@Delta Well  my suitcase rolled to the airport. But it won't roll anymore. Wheel broken in transit. #sadface https://t.co/uawGusk7f4,0,0,en,,89380716,,,,negative
Delta,9.66818E+17,Thu Feb 22 23:33:04 +0000 2018,@Delta another delay! Shocked!,0,0,en,,31759460,,,,negative
Delta,9.66818E+17,Thu Feb 22 23:31:47 +0000 2018,Usually only tweet about flights when theyâ€™re bad  but today @delta was on top of their game. Waived change fee  upâ€_ https://t.co/fGrMx7YDn3,0,0,en,,314076681,,,,negative
